179.0,278.0
180.0,276.0
182.0,276.0
184.0,273.0
187.0,272.0
189.0,270.0
192.0,268.0
193.0,266.0
194.0,264.0
195.0,263.0
196.0,262.0
197.0,259.0
197.0,258.0
198.0,256.0
199.0,255.0
200.0,252.0
202.0,249.0
202.0,247.0
204.0,244.0
205.0,242.0
206.0,239.0
208.0,237.0
208.0,234.0
209.0,231.0
211.0,228.0
212.0,226.0
213.0,223.0
215.0,221.0
215.0,218.0
217.0,216.0
218.0,214.0
220.0,212.0
222.0,209.0
224.0,207.0
225.0,206.0
226.0,204.0
228.0,203.0
229.0,202.0
230.0,200.0
230.0,198.0
232.0,196.0
232.0,195.0
234.0,194.0
235.0,192.0
237.0,191.0
237.0,190.0
238.0,189.0
239.0,188.0
240.0,187.0
241.0,186.0
242.0,185.0
243.0,184.0
244.0,183.0
245.0,181.0
246.0,180.0
248.0,179.0
249.0,178.0
250.0,176.0
251.0,175.0
253.0,173.0
254.0,172.0
256.0,171.0
257.0,169.0
261.0,166.0
262.0,165.0
263.0,163.0
264.0,163.0
264.0,161.0
265.0,161.0
265.0,160.0
266.0,159.0
267.0,159.0
267.0,158.0
267.0,157.0
268.0,156.0
269.0,156.0
269.0,157.0
270.0,158.0
272.0,160.0
273.0,162.0
275.0,164.0
276.0,167.0
279.0,173.0
280.0,176.0
282.0,179.0
283.0,183.0
284.0,186.0
287.0,191.0
288.0,194.0
290.0,198.0
290.0,200.0
291.0,202.0
292.0,204.0
293.0,206.0
294.0,209.0
295.0,211.0
296.0,213.0
296.0,215.0
297.0,218.0
298.0,220.0
298.0,222.0
299.0,224.0
300.0,225.0
301.0,228.0
301.0,229.0
303.0,232.0
304.0,233.0
305.0,235.0
306.0,235.0
306.0,236.0
307.0,236.0
307.0,237.0
308.0,237.0
309.0,237.0
310.0,237.0
311.0,237.0
311.0,236.0
312.0,236.0
312.0,235.0
313.0,234.0
313.0,233.0
313.0,231.0
314.0,230.0
315.0,228.0
316.0,227.0
316.0,224.0
317.0,222.0
319.0,220.0
319.0,218.0
321.0,215.0
321.0,213.0
322.0,211.0
323.0,210.0
324.0,208.0
324.0,207.0
325.0,205.0
326.0,203.0
326.0,202.0
327.0,200.0
328.0,200.0
328.0,199.0
329.0,198.0
330.0,198.0
330.0,196.0
331.0,196.0
331.0,195.0
332.0,195.0
333.0,195.0
334.0,195.0
334.0,197.0
336.0,199.0
337.0,201.0
339.0,205.0
341.0,210.0
346.0,215.0
350.0,220.0
355.0,226.0
360.0,232.0
364.0,238.0
372.0,249.0
377.0,255.0
381.0,261.0
385.0,268.0
389.0,273.0
394.0,281.0
396.0,283.0
396.0,286.0
397.0,286.0
397.0,287.0
398.0,287.0
